departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,cantidad,delito,FECHA,ANO,MES
ANTIOQUIA,GIRARDOTA,05308000,NO REPORTADO,18/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-18,2012,2
ATLÁNTICO,SABANALARGA,08638000,NO REPORTADO,18/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-18,2012,2
CAQUETÁ,FLORENCIA,18001000,NO REPORTADO,18/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-02-18,2012,2
RISARALDA,PEREIRA,66001000,NO REPORTADO,18/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-18,2012,2
ARAUCA,TAME,81794000,NO REPORTADO,19/02/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-02-19,2012,2
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,19/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR (CIRCUNSTANC,2012-02-19,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,19/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-02-19,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,19/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-02-19,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,19/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-02-19,2012,2
HUILA,NEIVA,41001000,NO REPORTADO,19/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-02-19,2012,2
PUTUMAYO,PUERTO LEGUÍZAMO,86573000,NO REPORTADO,19/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-19,2012,2
VALLE,BUGALAGRANDE,76113000,NO REPORTADO,19/02/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-19,2012,2
VALLE,CALI,76001000,NO REPORTADO,19/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-19,2012,2
VALLE,TRUJILLO,76828000,NO REPORTADO,19/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-19,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,20/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-02-20,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,20/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR (CIRCUNSTANC,2012-02-20,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,20/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-20,2012,2
BOLÍVAR,CARTAGENA,13001000,NO REPORTADO,20/02/2012,FEMENINO,MENORES,2,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-20,2012,2
MAGDALENA,CIÉNAGA,47189000,NO REPORTADO,20/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-20,2012,2
VALLE,CALI,76001000,NO REPORTADO,20/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-20,2012,2
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,21/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-21,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,21/02/2012,FEMENINO,ADULTOS,2,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-02-21,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,21/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-02-21,2012,2
CALDAS,CHINCHINÁ,17174000,NO REPORTADO,21/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-21,2012,2
CHOCÓ,CONDOTO,27205000,NO REPORTADO,21/02/2012,MASCULINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-02-21,2012,2
NORTE DE SANTANDER,CÚCUTA,54001000,NO REPORTADO,21/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-21,2012,2
PUTUMAYO,SIBUNDOY,86749000,NO REPORTADO,21/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-21,2012,2
QUINDÍO,ARMENIA,63001000,NO REPORTADO,21/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-21,2012,2
RISARALDA,APÍA,66045000,NO REPORTADO,21/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-21,2012,2
SUCRE,SAMPUÉS,70670009,NO REPORTADO,21/02/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-21,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,22/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-22,2012,2
BOLÍVAR,CARTAGENA,13001000,NO REPORTADO,22/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-22,2012,2
HUILA,NEIVA,41001000,NO REPORTADO,22/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-22,2012,2
MAGDALENA,SANTA MARTA,47001000,NO REPORTADO,22/02/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR (CIRCUNSTANC,2012-02-22,2012,2
QUINDÍO,ARMENIA,63001000,NO REPORTADO,22/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-02-22,2012,2
SUCRE,SAMPUÉS,70670009,NO REPORTADO,22/02/2012,MASCULINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-22,2012,2
VALLE,BUENAVENTURA,76109000,NO REPORTADO,22/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-22,2012,2
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,23/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-02-23,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,23/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-23,2012,2
NORTE DE SANTANDER,CÚCUTA,54001000,NO REPORTADO,23/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-02-23,2012,2
QUINDÍO,ARMENIA,63001000,NO REPORTADO,23/02/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-23,2012,2
TOLIMA,IBAGUÉ,73001000,NO REPORTADO,23/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-23,2012,2
VALLE,CALI,76001000,NO REPORTADO,23/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-23,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,24/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-24,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,24/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR (CIRCUNSTANC,2012-02-24,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,24/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-02-24,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,24/02/2012,MASCULINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-24,2012,2
NORTE DE SANTANDER,CÚCUTA,54001000,NO REPORTADO,24/02/2012,FEMENINO,MENORES,3,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-24,2012,2
PUTUMAYO,PUERTO GUZMÁN,86571000,NO REPORTADO,24/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-24,2012,2
QUINDÍO,ARMENIA,63001000,NO REPORTADO,24/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-24,2012,2
QUINDÍO,CIRCASIA,63190000,NO REPORTADO,24/02/2012,FEMENINO,ADOLESCENTES,2,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-24,2012,2
VALLE,BUENAVENTURA,76109000,NO REPORTADO,24/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-24,2012,2
VALLE,TULUÁ,76834000,NO REPORTADO,24/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-24,2012,2
ANTIOQUIA,LA CEJA,05376000,NO REPORTADO,25/02/2012,FEMENINO,ADULTOS,3,ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD,2012-02-25,2012,2
ANTIOQUIA,LA CEJA,05376000,NO REPORTADO,25/02/2012,MASCULINO,ADULTOS,1,ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD,2012-02-25,2012,2
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,25/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-25,2012,2
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,25/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-02-25,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,25/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-25,2012,2
BOYACÁ,SOGAMOSO,15759000,NO REPORTADO,25/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-25,2012,2
BOYACÁ,ZETAQUIRA,15897000,NO REPORTADO,25/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-25,2012,2
CAQUETÁ,FLORENCIA,18001000,NO REPORTADO,25/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-25,2012,2
PUTUMAYO,MOCOA,86001000,NO REPORTADO,25/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-25,2012,2
PUTUMAYO,VALLE DEL GUAMUEZ,86001012,NO REPORTADO,25/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-02-25,2012,2
SANTANDER,FLORIDABLANCA,68276000,NO REPORTADO,25/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-02-25,2012,2
VALLE,CALI,76001000,NO REPORTADO,25/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-25,2012,2
VALLE,SEVILLA,76736000,NO REPORTADO,25/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-25,2012,2
VALLE,TULUÁ,76834000,NO REPORTADO,25/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-25,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,26/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-02-26,2012,2
NARIÑO,EL ROSARIO,52256004,NO REPORTADO,26/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-26,2012,2
QUINDÍO,QUIMBAYA,63594000,NO REPORTADO,26/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-26,2012,2
SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,26/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-02-26,2012,2
VALLE,ROLDANILLO,76622000,NO REPORTADO,26/02/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-26,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,27/02/2012,MASCULINO,ADOLESCENTES,1,ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD,2012-02-27,2012,2
CHOCÓ,CÉRTEGUI,27160000,NO REPORTADO,27/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-27,2012,2
HUILA,PITALITO,41551000,NO REPORTADO,27/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-27,2012,2
META,GRANADA,50313000,NO REPORTADO,27/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-02-27,2012,2
META,VISTAHERMOSA,50711000,NO REPORTADO,27/02/2012,FEMENINO,MENORES,2,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-02-27,2012,2
VALLE,CALI,76001000,NO REPORTADO,27/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-27,2012,2
VALLE,PALMIRA,76520000,NO REPORTADO,27/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-27,2012,2
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,28/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-02-28,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,28/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-28,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,28/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-02-28,2012,2
HUILA,ISNOS,41359000,NO REPORTADO,28/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-28,2012,2
QUINDÍO,ARMENIA,63001000,NO REPORTADO,28/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-28,2012,2
SANTANDER,JESÚS MARÍA,68368000,NO REPORTADO,28/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-02-28,2012,2
TOLIMA,MELGAR,73449000,NO REPORTADO,28/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR (CIRCUNSTANCIAS AGRAVACIÓN,2012-02-28,2012,2
VALLE,TULUÁ,76834000,NO REPORTADO,28/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-02-28,2012,2
ATLÁNTICO,SOLEDAD,08758000,NO REPORTADO,29/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-02-29,2012,2
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,29/02/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-29,2012,2
CALDAS,BELALCÁZAR,17088000,NO REPORTADO,29/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-29,2012,2
CALDAS,BELALCÁZAR,17088000,NO REPORTADO,29/02/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-29,2012,2
MAGDALENA,FUNDACIÓN,47288000,NO REPORTADO,29/02/2012,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-02-29,2012,2
QUINDÍO,ARMENIA,63001000,NO REPORTADO,29/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-29,2012,2
QUINDÍO,CIRCASIA,63190000,NO REPORTADO,29/02/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-02-29,2012,2
SANTANDER,GIRÓN,68307000,NO REPORTADO,29/02/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-02-29,2012,2
TOLIMA,IBAGUÉ,73001000,NO REPORTADO,29/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-29,2012,2
VALLE,CALI,76001000,NO REPORTADO,29/02/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-02-29,2012,2
ARAUCA,ARAUCA,81001000,NO REPORTADO,01/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-01,2012,3
ARAUCA,TAME,81794000,NO REPORTADO,01/03/2012,MASCULINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-03-01,2012,3
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,01/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2012-03-01,2012,3
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,01/03/2012,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-03-01,2012,3
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,01/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-03-01,2012,3
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,01/03/2012,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-03-01,2012,3
CALDAS,PENSILVANIA,17541000,NO REPORTADO,01/03/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-01,2012,3
CAQUETÁ,FLORENCIA,18001000,NO REPORTADO,01/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2012-03-01,2012,3
CASANARE,YOPAL,85001000,NO REPORTADO,01/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2012-03-01,2012,3
CAUCA,SANTANDER DE QUILICHAO,19698000,NO REPORTADO,01/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-03-01,2012,3
HUILA,LA PLATA,41396000,NO REPORTADO,01/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2012-03-01,2012,3
MAGDALENA,CIÉNAGA,47189000,NO REPORTADO,01/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2012-03-01,2012,3
MAGDALENA,SANTA MARTA,47001000,NO REPORTADO,01/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),2012-03-01,2012,3
NORTE DE SANTANDER,CÚCUTA,54001000,NO REPORTADO,01/03/2012,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-01,2012,3
NORTE DE SANTANDER,CÚCUTA,54001000,NO REPORTADO,01/03/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-01,2012,3
VALLE,DAGUA,76233000,NO REPORTADO,01/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2012-03-01,2012,3
VALLE,ROLDANILLO,76622000,NO REPORTADO,01/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2012-03-01,2012,3
VALLE,TULUÁ,76834000,NO REPORTADO,01/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2012-03-01,2012,3
ATLÁNTICO,BARRANQUILLA,08001000,NO REPORTADO,02/03/2012,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-02,2012,3
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,02/03/2012,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-02,2012,3
CUNDINAMARCA,FUSAGASUGÁ,25290000,NO REPORTADO,02/03/2012,MASCULINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-02,2012,3
RISARALDA,LA VIRGINIA,66400000,NO REPORTADO,02/03/2012,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR (CIRCUNSTANC,2012-03-02,2012,3
SANTANDER,BUCARAMANGA,68001000,NO REPORTADO,02/03/2012,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS AGRAVACIÓN),2012-03-02,2012,3
VALLE,CALI,76001000,NO REPORTADO,02/03/2012,MASCULINO,ADULTOS,1,ARTÍCULO 217 A. DEMANDA DE EXPLOTACION SEXUAL COMERCIAL DE PERSONA MENOR DE 18 AÑOS DE EDAD,2012-03-02,2012,3
ANTIOQUIA,MEDELLÍN,05001005,NO REPORTADO,03/03/2012,MASCULINO,MENORES,2,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2012-03-03,2012,3
