departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,cantidad,delito,fecha,tipo
ANTIOQUIA,Apartadó,5045000,NO REPORTADO,04/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2015-04-04,denuncia
VALLE,Yumbo,76892000,NO REPORTADO,02/03/2015,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-02-03,denuncia
ANTIOQUIA,El Bagre,5250000,NO REPORTADO,12/02/2015,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-12-02,denuncia
CAQUETÁ,Cartagena del Chairá,18150000,NO REPORTADO,08/02/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2015-08-02,denuncia
ANTIOQUIA,Tarazá,5790000,NO REPORTADO,03/02/2015,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-03-02,denuncia
ANTIOQUIA,Tarazá,5790000,NO REPORTADO,04/02/2015,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-04-02,denuncia
META,Granada,50313000,NO REPORTADO,09/05/2015,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2015-09-05,denuncia
BOLÍVAR,El Carmen de Bolívar,13244000,NO REPORTADO,12/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2015-12-04,denuncia
CAQUETÁ,Florencia (CT),18001000,NO REPORTADO,10/02/2015,MASCULINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2015-10-02,denuncia
BOYACÁ,Sogamoso,15759000,NO REPORTADO,12/05/2015,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-12-05,denuncia
CÓRDOBA,Montería (CT),23001000,NO REPORTADO,06/03/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-06-03,denuncia
CÓRDOBA,Montería (CT),23001000,NO REPORTADO,01/05/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-01-05,denuncia
MAGDALENA,Aracataca,47053000,NO REPORTADO,05/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2015-05-04,denuncia
GUAJIRA,Riohacha (CT),44001000,NO REPORTADO,08/02/2015,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-08-02,denuncia
HUILA,Pitalito,41551000,NO REPORTADO,01/05/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-01-05,denuncia
BOYACÁ,Nobsa,15491000,NO REPORTADO,06/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2015-06-04,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/06/2015,MASCULINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-01-06,denuncia
MAGDALENA,Fundación,47288000,NO REPORTADO,02/04/2015,MASCULINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-02-04,denuncia
CALDAS,Manizales (CT),17001000,NO REPORTADO,10/03/2015,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-10-03,denuncia
SANTANDER,Barrancabermeja,68081000,NO REPORTADO,01/06/2015,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-01-06,denuncia
CUNDINAMARCA,Cucunubá,25224000,NO REPORTADO,02/06/2015,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-02-06,denuncia
CUNDINAMARCA,Cucunubá,25224000,NO REPORTADO,02/06/2015,MASCULINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-02-06,denuncia
CAUCA,Caldono,19137000,NO REPORTADO,03/06/2015,FEMENINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),2015-03-06,denuncia
ANTIOQUIA,Caucasia,5154000,NO REPORTADO,12/05/2015,FEMENINO,MENORES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-12-05,denuncia
ANTIOQUIA,Cáceres,5120000,NO REPORTADO,12/05/2015,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-12-05,denuncia
ANTIOQUIA,Caucasia,5154000,NO REPORTADO,12/05/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-12-05,denuncia
ANTIOQUIA,Caucasia,5154000,NO REPORTADO,04/04/2015,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-04-04,denuncia
ANTIOQUIA,Caucasia,5154000,NO REPORTADO,12/04/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-12-04,denuncia
ANTIOQUIA,El Bagre,5250000,NO REPORTADO,02/04/2015,FEMENINO,MENORES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-02-04,denuncia
ANTIOQUIA,Amalfi,5031000,NO REPORTADO,07/04/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-07-04,denuncia
ANTIOQUIA,Nechí,5495000,NO REPORTADO,04/05/2015,MASCULINO,MENORES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-04-05,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,06/06/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-06-06,denuncia
META,Villavicencio (CT),50001000,NO REPORTADO,01/06/2015,FEMENINO,ADULTOS,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-01-06,denuncia
BOLÍVAR,Cartagena (CT),13001000,NO REPORTADO,01/06/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-01-06,denuncia
ANTIOQUIA,Cañasgordas,5138000,NO REPORTADO,01/03/2015,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-01-03,denuncia
VALLE,Yumbo,76892000,NO REPORTADO,08/06/2015,FEMENINO,MENORES,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-08-06,denuncia
HUILA,Pitalito,41551000,NO REPORTADO,07/04/2015,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-07-04,denuncia
ANTIOQUIA,Frontino,5284000,NO REPORTADO,05/05/2015,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-05-05,denuncia
HUILA,Pitalito,41551000,NO REPORTADO,01/04/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-01-04,denuncia
ANTIOQUIA,Uramita,5842000,NO REPORTADO,02/05/2015,MASCULINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-02-05,denuncia
ANTIOQUIA,Andes,5034000,NO REPORTADO,03/05/2015,FEMENINO,ADULTOS,1,ARTÍCULO 207. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR,2015-03-05,denuncia
ANTIOQUIA,Betania,5091000,NO REPORTADO,04/03/2015,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-04-03,denuncia
ANTIOQUIA,Betania,5091000,NO REPORTADO,12/05/2015,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-12-05,denuncia
ANTIOQUIA,Ciudad Bolívar,5101000,NO REPORTADO,12/03/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-12-03,denuncia
NARIÑO,Pasto (CT),52001000,NO REPORTADO,02/04/2015,MASCULINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-02-04,denuncia
NARIÑO,Pasto (CT),52001000,NO REPORTADO,09/06/2015,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-09-06,denuncia
ANTIOQUIA,Turbo,5837000,NO REPORTADO,10/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-10-04,denuncia
ANTIOQUIA,Concordia,5209000,NO REPORTADO,12/04/2015,MASCULINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-12-04,denuncia
META,Restrepo,50606000,NO REPORTADO,04/06/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-04-06,denuncia
META,Villavicencio (CT),50001000,NO REPORTADO,11/06/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-11-06,denuncia
ANTIOQUIA,Sonson,5756000,NO REPORTADO,10/04/2015,MASCULINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-10-04,denuncia
BOLÍVAR,Cartagena (CT),13001000,NO REPORTADO,09/06/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-09-06,denuncia
ANTIOQUIA,Turbo,5837000,NO REPORTADO,03/05/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2015-03-05,denuncia
ANTIOQUIA,Titiribí,5809000,NO REPORTADO,05/05/2015,FEMENINO,MENORES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-05-05,denuncia
BOYACÁ,Villa de Leyva,15407000,NO REPORTADO,12/02/2015,MASCULINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-12-02,denuncia
CESAR,Valledupar (CT),20001000,NO REPORTADO,04/06/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-04-06,denuncia
CÓRDOBA,Montería (CT),23001000,NO REPORTADO,07/05/2015,MASCULINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2015-07-05,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,09/06/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-09-06,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,06/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-06-04,denuncia
META,Villavicencio (CT),50001000,NO REPORTADO,11/05/2015,MASCULINO,ADOLESCENTES,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,2015-11-05,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,06/04/2015,MASCULINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-06-04,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,07/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2015-07-04,denuncia
HUILA,Guadalupe,41319000,NO REPORTADO,01/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2015-01-04,denuncia
ATLÁNTICO,Puerto Colombia,8573000,NO REPORTADO,07/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-07-04,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,08/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-08-04,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,09/04/2015,MASCULINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-09-04,denuncia
ATLÁNTICO,Barranquilla (CT),8001000,NO REPORTADO,09/04/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-09-04,denuncia
BOYACÁ,Paipa,15516000,NO REPORTADO,05/05/2015,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-05-05,denuncia
ANTIOQUIA,Envigado,5266000,NO REPORTADO,01/06/2015,MASCULINO,ADOLESCENTES,1,ARTÍCULO 210 A. ACOSO SEXUAL,2015-01-06,denuncia
ANTIOQUIA,Rionegro,5615000,NO REPORTADO,09/05/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-09-05,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,03/07/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-03-07,denuncia
SANTANDER,Barbosa,68077000,NO REPORTADO,07/06/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-07-06,denuncia
CHOCÓ,Bojayá,27099000,NO REPORTADO,05/07/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-05-07,denuncia
BOLÍVAR,Clemencia,13222000,NO REPORTADO,07/07/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-07-07,denuncia
ANTIOQUIA,Medellín (CT),5001000,NO REPORTADO,12/07/2015,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-12-07,denuncia
BOYACÁ,Gachantivá,15293000,NO REPORTADO,04/07/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2015-04-07,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,11/07/2015,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-11-07,denuncia
BOYACÁ,Muzo,15480000,NO REPORTADO,01/07/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2015-01-07,denuncia
ANTIOQUIA,Dabeiba,5234000,NO REPORTADO,04/06/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-04-06,denuncia
BOLÍVAR,Talaigua Nuevo,13780000,NO REPORTADO,08/06/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2015-08-06,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,10/07/2015,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-10-07,denuncia
BOYACÁ,Santa Rosa de Viterbo,15693000,NO REPORTADO,08/07/2015,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-08-07,denuncia
SANTANDER,Bucaramanga (CT),68001000,NO REPORTADO,07/05/2015,MASCULINO,MENORES,1,ARTÍCULO 211. ACCESO CARNAL VIOLENTO (CIRCUNSTANCIAS AGRAVACIÓN),2015-07-05,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,04/05/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-04-05,denuncia
CAQUETÁ,Florencia (CT),18001000,NO REPORTADO,06/06/2015,FEMENINO,MENORES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-06-06,denuncia
CAQUETÁ,Florencia (CT),18001000,NO REPORTADO,11/05/2015,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-11-05,denuncia
TOLIMA,Espinal,73268000,NO REPORTADO,10/07/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2015-10-07,denuncia
BOYACÁ,Sogamoso,15759000,NO REPORTADO,04/07/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-04-07,denuncia
CAQUETÁ,San Vicente del Caguán,18753000,NO REPORTADO,12/07/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-12-07,denuncia
CÓRDOBA,Montería (CT),23001000,NO REPORTADO,05/06/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,2015-05-06,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,03/08/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2015-03-08,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,03/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-03-08,denuncia
CESAR,Valledupar (CT),20001000,NO REPORTADO,01/08/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-01-08,denuncia
VAUPÉS,Mitú (CT),97001000,NO REPORTADO,02/08/2015,FEMENINO,MENORES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-02-08,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,04/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-04-08,denuncia
GUAJIRA,Villanueva,44874000,NO REPORTADO,02/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-02-08,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,02/08/2015,FEMENINO,MENORES,1,ARTÍCULO 211. ACTO SEXUAL VIOLENTO (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-02-08,denuncia
MAGDALENA,Santa Marta (CT),47001000,NO REPORTADO,02/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-02-08,denuncia
ANTIOQUIA,Itagui,5360000,NO REPORTADO,06/08/2015,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-06-08,denuncia
RISARALDA,Pereira (CT),66001000,NO REPORTADO,11/07/2015,MASCULINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2015-11-07,denuncia
NORTE DE SANTANDER,Cúcuta (CT),54001000,NO REPORTADO,07/08/2015,MASCULINO,ADOLESCENTES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-07-08,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,01/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-01-08,denuncia
BOYACÁ,Tibaná,15804000,NO REPORTADO,05/07/2015,MASCULINO,ADULTOS,1,ARTÍCULO 211. ACCESO CARNAL O ACTO SEXUAL EN PERSONA PUESTA EN INCAPACIDAD DE RESISTIR  (CIRCUNSTANC,2015-05-07,denuncia
BOYACÁ,Sogamoso,15759000,NO REPORTADO,05/08/2015,FEMENINO,MENORES,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-05-08,denuncia
META,Villavicencio (CT),50001000,NO REPORTADO,11/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 211. ACTOS SEXUALES CON MENOR DE 14 AÑOS (CIRCUNSTANCIAS DE AGRAVACIÓN),2015-11-08,denuncia
CESAR,Valledupar (CT),20001002,NO REPORTADO,10/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-10-08,denuncia
CÓRDOBA,Planeta Rica,23555000,NO REPORTADO,11/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2015-11-08,denuncia
BOYACÁ,Duitama,15238000,NO REPORTADO,02/08/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-02-08,denuncia
ATLÁNTICO,Soledad,8758000,NO REPORTADO,10/08/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-10-08,denuncia
CESAR,Valledupar (CT),20001000,NO REPORTADO,11/08/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-11-08,denuncia
SANTANDER,Sabana de Torres,68655000,NO REPORTADO,12/06/2015,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2015-12-06,denuncia
CASANARE,Villanueva,85440000,NO REPORTADO,12/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 218. PORNOGRAFÍA CON MENORES,2015-12-08,denuncia
SANTANDER,Barbosa,68077000,NO REPORTADO,01/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210. ACCESO CARNAL O ACTO SEXUAL ABUSIVO CON INCAPAZ DE RESISTIR,2015-01-08,denuncia
RISARALDA,Apía,66045000,NO REPORTADO,12/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-12-08,denuncia
MAGDALENA,Puebloviejo,47570002,NO REPORTADO,09/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-09-08,denuncia
SANTANDER,Málaga,68432000,NO REPORTADO,08/07/2015,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2015-08-07,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/09/2015,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-01-09,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,05/09/2015,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-05-09,denuncia
QUINDÍO,Armenia (CT),63001000,NO REPORTADO,06/09/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-06-09,denuncia
BOLÍVAR,Arroyohondo,13062000,NO REPORTADO,11/08/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-11-08,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,10/09/2015,FEMENINO,ADULTOS,1,ARTÍCULO 210 A. ACOSO SEXUAL,2015-10-09,denuncia
CAUCA,Popayán (CT),19001000,NO REPORTADO,04/09/2015,FEMENINO,ADULTOS,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-04-09,denuncia
VALLE,Cali (CT),76001000,NO REPORTADO,06/07/2015,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2015-06-07,denuncia
CESAR,Valledupar (CT),20001000,NO REPORTADO,08/09/2015,FEMENINO,ADULTOS,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-08-09,denuncia
RISARALDA,La Virginia,66400000,NO REPORTADO,08/08/2015,FEMENINO,ADULTOS,1,ARTÍCULO 217. ESTÍMULO A LA PROSTITUCIÓN DE MENORES,2015-08-08,denuncia
RISARALDA,Apía,66045000,NO REPORTADO,02/09/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-02-09,denuncia
RISARALDA,Quinchía,66594002,NO REPORTADO,12/09/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 208. ACCESO CARNAL ABUSIVO CON MENOR DE 14 AÑOS,2015-12-09,denuncia
HUILA,Pitalito,41551000,NO REPORTADO,01/09/2015,FEMENINO,ADULTOS,1,ARTÍCULO 213. INDUCCIÓN A LA PROSTITUCIÓN,2015-01-09,denuncia
RISARALDA,La Celia,66383000,NO REPORTADO,12/09/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 205. ACCESO CARNAL VIOLENTO,2015-12-09,denuncia
MAGDALENA,Fundación,47288000,NO REPORTADO,11/09/2015,FEMENINO,MENORES,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-11-09,denuncia
SANTANDER,Barrancabermeja,68081000,NO REPORTADO,04/09/2015,FEMENINO,MENORES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-04-09,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,01/10/2015,FEMENINO,ADOLESCENTES,1,ARTÍCULO 209. ACTOS SEXUALES CON MENOR DE 14 AÑOS,2015-01-10,denuncia
BOGOTA,Bogotá D.C. (CT),11001000,NO REPORTADO,04/10/2015,FEMENINO,ADULTOS,1,ARTÍCULO 206. ACTO SEXUAL VIOLENTO,2015-04-10,denuncia
