fecha_hecho,cod_depto,departamento,cod_muni,municipio,zona,sexo,arma_medio,_modalidad_presunta,spoa_caracterizacion,cantidad,FECHA,ANO,MES
2003-05-15,54,NORTE DE SANTANDER,54498,OCAÑA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,66,RISARALDA,66088,BELEN DE UMBRIA,URBANA,MASCULINO,ARMA DE FUEGO,ATACADOS POR AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,66,RISARALDA,66456,MISTRATO,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,68,SANTANDER,68001,BUCARAMANGA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,68,SANTANDER,68770,SUAITA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,70,SUCRE,70204,COLOSO,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,3,2003-05-15,2003,5
2003-05-15,73,TOLIMA,73504,ORTEGA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,76,VALLE DEL CAUCA,76122,CAICEDONIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-15,2003,5
2003-05-15,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,RIÑA O CONFLICTO ENTRE PANDILLAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,76,VALLE DEL CAUCA,76233,DAGUA,RURAL,MASCULINO,NO REPORTADO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-15,76,VALLE DEL CAUCA,76520,PALMIRA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-15,2003,5
2003-05-16,05,ANTIOQUIA,05088,BELLO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-16,2003,5
2003-05-16,05,ANTIOQUIA,05360,ITAGUI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,05,ANTIOQUIA,05440,MARINILLA,RURAL,MASCULINO,CONTUNDENTES,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,5,2003-05-16,2003,5
2003-05-16,05,ANTIOQUIA,05001,MEDELLIN,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,05,ANTIOQUIA,05579,PUERTO BERRIO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,05,ANTIOQUIA,05847,URRAO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,81,ARAUCA,81736,SARAVENA,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,81,ARAUCA,81794,TAME,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,08,ATLANTICO,08001,BARRANQUILLA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,08,ATLANTICO,08573,PUERTO COLOMBIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-16,2003,5
2003-05-16,08,ATLANTICO,08758,SOLEDAD,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,13,BOLIVAR,13001,CARTAGENA DE INDIAS,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,3,2003-05-16,2003,5
2003-05-16,85,CASANARE,85162,MONTERREY,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,19,CAUCA,19698,SANTANDER DE QUILICHAO,URBANA,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,23,CORDOBA,23162,CERETE,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,41,HUILA,41551,PITALITO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,47,MAGDALENA,47189,CIENAGA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-16,2003,5
2003-05-16,50,META,50226,CUMARAL,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,50,META,50577,PUERTO LLERAS,RURAL,MASCULINO,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,TERRORISMO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,50,META,50683,SAN JUAN DE ARAMA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,50,META,50001,VILLAVICENCIO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,54,NORTE DE SANTANDER,54874,VILLA DEL ROSARIO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,63,QUINDIO,63001,ARMENIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-16,2003,5
2003-05-16,63,QUINDIO,63401,LA TEBAIDA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,66,RISARALDA,66383,LA CELIA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,66,RISARALDA,66682,SANTA ROSA DE CABAL,RURAL,FEMENINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,68,SANTANDER,68276,FLORIDABLANCA,URBANA,MASCULINO,ARMA DE FUEGO,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,70,SUCRE,70215,COROZAL,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,73,TOLIMA,73124,CAJAMARCA,RURAL,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,73,TOLIMA,73283,FRESNO,RURAL,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,73,TOLIMA,73319,GUAMO,RURAL,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-16,2003,5
2003-05-16,73,TOLIMA,73483,NATAGAIMA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,73,TOLIMA,73547,PIEDRAS,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,6,2003-05-16,2003,5
2003-05-16,76,VALLE DEL CAUCA,76275,FLORIDA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-16,2003,5
2003-05-16,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,76,VALLE DEL CAUCA,76834,TULUA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-16,76,VALLE DEL CAUCA,76892,YUMBO,URBANA,MASCULINO,NO REPORTADO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-16,2003,5
2003-05-16,76,VALLE DEL CAUCA,76892,YUMBO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-16,2003,5
2003-05-17,91,AMAZONAS,91001,LETICIA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,05,ANTIOQUIA,05088,BELLO,URBANA,FEMENINO,ARMA DE FUEGO,RIÑA O CONFLICTO ENTRE PANDILLAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,05,ANTIOQUIA,05197,COCORNA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,05,ANTIOQUIA,05697,EL SANTUARIO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-17,2003,5
2003-05-17,05,ANTIOQUIA,05642,SALGAR,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-17,2003,5
2003-05-17,05,ANTIOQUIA,05856,VALPARAISO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-17,2003,5
2003-05-17,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-17,2003,5
2003-05-17,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,20,CESAR,20011,AGUACHICA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,25,CUNDINAMARCA,25035,ANAPOIMA,RURAL,MASCULINO,NO REPORTADO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,25,CUNDINAMARCA,25290,FUSAGASUGA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,41,HUILA,41132,CAMPOALEGRE,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,44,LA GUAJIRA,44001,RIOHACHA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,47,MAGDALENA,47053,ARACATACA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-17,2003,5
2003-05-17,47,MAGDALENA,47001,SANTA MARTA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,50,META,50001,VILLAVICENCIO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,52,NARIÑO,52001,PASTO,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,3,2003-05-17,2003,5
2003-05-17,63,QUINDIO,63130,CALARCA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,63,QUINDIO,63594,QUIMBAYA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,66,RISARALDA,66170,DOSQUEBRADAS,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,66,RISARALDA,66001,PEREIRA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,70,SUCRE,70001,SINCELEJO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,73,TOLIMA,73001,IBAGUE,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-17,2003,5
2003-05-17,73,TOLIMA,73624,ROVIRA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76109,BUENAVENTURA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,ATRACO,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,4,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76001,CALI,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76147,CARTAGO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76147,CARTAGO,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76246,EL CAIRO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76111,GUADALAJARA DE BUGA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76834,TULUA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-17,2003,5
2003-05-17,76,VALLE DEL CAUCA,76834,TULUA,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-17,2003,5
2003-05-18,05,ANTIOQUIA,05030,AMAGA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05045,APARTADO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05129,CALDAS,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05172,CHIGORODO,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05266,ENVIGADO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05360,ITAGUI,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05380,LA ESTRELLA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05440,MARINILLA,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,NO REPORTADO,EMPLEO DE SUSTANCIAS TOXICAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,6,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA DE FUEGO,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05001,MEDELLIN,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-18,2003,5
2003-05-18,05,ANTIOQUIA,05490,NECOCLI,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,81,ARAUCA,81001,ARAUCA,URBANA,MASCULINO,ARMA DE FUEGO,ATACADOS POR SUBVERSION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,3,2003-05-18,2003,5
2003-05-18,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,3,2003-05-18,2003,5
2003-05-18,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,11,BOGOTA D.C.,11001,BOGOTA D.C.,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,4,2003-05-18,2003,5
2003-05-18,13,BOLIVAR,13140,CALAMAR,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,15,BOYACA,15480,MUZO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,17,CALDAS,17001,MANIZALES,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,17,CALDAS,17777,SUPIA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,18,CAQUETA,18001,FLORENCIA,URBANA,MASCULINO,ARMA DE FUEGO,ENFRENTAMIENTO EJERCOL-DELINCUENCIA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,20,CESAR,20011,AGUACHICA,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,20,CESAR,20013,AGUSTIN CODAZZI,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,20,CESAR,20570,PUEBLO BELLO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,20,CESAR,20750,SAN DIEGO,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,20,CESAR,20001,VALLEDUPAR,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,2,2003-05-18,2003,5
2003-05-18,20,CESAR,20001,VALLEDUPAR,URBANA,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,25,CUNDINAMARCA,25438,MEDINA,RURAL,MASCULINO,ARMA DE FUEGO,ATACADOS POR AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,95,GUAVIARE,95001,SAN JOSE DEL GUAVIARE,RURAL,MASCULINO,ARMA DE FUEGO,ENFRENTAMIENTO EJERCOL-AUTODEFENSAS,HOMICIDIO INTENCIONAL O CON DOLO,4,2003-05-18,2003,5
2003-05-18,41,HUILA,41306,GIGANTE,RURAL,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,RIÑAS,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,41,HUILA,41551,PITALITO,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,47,MAGDALENA,47001,SANTA MARTA,URBANA,MASCULINO,ARMA DE FUEGO,AGRESION,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,50,META,50124,CABUYARO,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,50,META,50577,PUERTO LLERAS,RURAL,MASCULINO,ARMA DE FUEGO,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,52,NARIÑO,52001,PASTO,URBANA,MASCULINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,54,NORTE DE SANTANDER,54001,CUCUTA,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,54,NORTE DE SANTANDER,54498,OCAÑA,URBANA,FEMENINO,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
2003-05-18,54,NORTE DE SANTANDER,54660,SALAZAR,URBANA,MASCULINO,ARMA DE FUEGO,SICARIATO,HOMICIDIO INTENCIONAL O CON DOLO,1,2003-05-18,2003,5
