departamento,municipio,codigo_dane,armas_medios,fecha_hecho,genero,grupo_etario,tipo_de_hurto,cantidad,FECHA,ANO,MES
NARIÑO,IPIALES,52356000,ARMA BLANCA / CORTOPUNZANTE,22/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-22,2023,10
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,23/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-10-23,2023,10
CAUCA,PIENDAMÓ,19548000,ARMA BLANCA / CORTOPUNZANTE,23/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-23,2023,10
HUILA,ACEVEDO,41006000,NO REPORTADO,23/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-23,2023,10
MAGDALENA,SANTA MARTA,47001000,ARMA BLANCA / CORTOPUNZANTE,23/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-23,2023,10
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,23/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-23,2023,10
SANTANDER,BARRANCABERMEJA,68081000,NO REPORTADO,23/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-23,2023,10
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,24/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-10-24,2023,10
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,24/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-10-24,2023,10
MAGDALENA,SANTA MARTA,47001000,NO REPORTADO,24/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-24,2023,10
ATLÁNTICO,SOLEDAD,08758000,ARMA BLANCA / CORTOPUNZANTE,25/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-25,2023,10
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,25/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-25,2023,10
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,25/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-25,2023,10
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,26/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-26,2023,10
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,26/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-26,2023,10
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,26/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-26,2023,10
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,26/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-26,2023,10
CÓRDOBA,BUENAVISTA,23079000,ARMA BLANCA / CORTOPUNZANTE,26/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-26,2023,10
MAGDALENA,SANTA MARTA,47001000,NO REPORTADO,26/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-26,2023,10
ANTIOQUIA,BELLO,05088000,NO REPORTADO,27/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-27,2023,10
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,27/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-10-27,2023,10
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,27/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-27,2023,10
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,27/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-27,2023,10
NARIÑO,CUMBAL,52227000,NO REPORTADO,27/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-27,2023,10
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,27/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-27,2023,10
ANTIOQUIA,BELLO,05088000,NO REPORTADO,28/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-28,2023,10
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,28/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-28,2023,10
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,28/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-28,2023,10
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,28/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-28,2023,10
CASANARE,VILLANUEVA,85440000,ARMA BLANCA / CORTOPUNZANTE,28/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-28,2023,10
CHOCÓ,QUIBDÓ,27001000,ARMA BLANCA / CORTOPUNZANTE,28/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-28,2023,10
ANTIOQUIA,BELLO,05088000,NO REPORTADO,29/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-29,2023,10
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,29/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-29,2023,10
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,29/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-29,2023,10
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,30/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-10-30,2023,10
CAUCA,CALDONO,19137000,NO REPORTADO,30/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-30,2023,10
HUILA,AGRADO,41013000,ARMA BLANCA / CORTOPUNZANTE,30/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-30,2023,10
MAGDALENA,SANTA MARTA,47001000,ARMA BLANCA / CORTOPUNZANTE,30/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-30,2023,10
VALLE,CANDELARIA,76130000,ARMA BLANCA / CORTOPUNZANTE,30/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-30,2023,10
ATLÁNTICO,GALAPA,08296000,ARMA BLANCA / CORTOPUNZANTE,31/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-31,2023,10
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,31/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-10-31,2023,10
BOLÍVAR,CARTAGENA,13001000,ARMA BLANCA / CORTOPUNZANTE,31/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-31,2023,10
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,31/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-31,2023,10
CESAR,VALLEDUPAR,20001000,ARMA BLANCA / CORTOPUNZANTE,31/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-31,2023,10
HUILA,LA PLATA,41396000,ARMA BLANCA / CORTOPUNZANTE,31/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-31,2023,10
NORTE DE SANTANDER,PAMPLONA,54518000,ARMA BLANCA / CORTOPUNZANTE,31/10/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-31,2023,10
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,31/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-10-31,2023,10
VALLE,TULUÁ,76834000,NO REPORTADO,31/10/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-10-31,2023,10
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,01/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-01,2023,11
ATLÁNTICO,BARRANQUILLA,08001000,ARMA BLANCA / CORTOPUNZANTE,01/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-01,2023,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,01/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-01,2023,11
CESAR,VALLEDUPAR,20001000,ARMA BLANCA / CORTOPUNZANTE,01/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-01,2023,11
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,01/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-01,2023,11
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,01/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-01,2023,11
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,01/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-01,2023,11
VALLE,CANDELARIA,76130000,NO REPORTADO,01/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-01,2023,11
ANTIOQUIA,BELLO,05088000,NO REPORTADO,02/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-02,2023,11
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,02/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-02,2023,11
BOLÍVAR,CARTAGENA,13001000,NO REPORTADO,02/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-02,2023,11
CESAR,AGUSTÍN CODAZZI,20013000,ARMA BLANCA / CORTOPUNZANTE,02/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-02,2023,11
META,VILLAVICENCIO,50001000,NO REPORTADO,02/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-02,2023,11
ANTIOQUIA,BELLO,05088000,NO REPORTADO,03/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-03,2023,11
CAUCA,PURACÉ,19585000,ARMA BLANCA / CORTOPUNZANTE,03/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-03,2023,11
HUILA,GARZÓN,41298000,ARMA BLANCA / CORTOPUNZANTE,03/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-03,2023,11
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,04/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-04,2023,11
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,04/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-04,2023,11
ATLÁNTICO,GALAPA,08296000,ARMA BLANCA / CORTOPUNZANTE,04/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-04,2023,11
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,04/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-04,2023,11
BOLÍVAR,CARTAGENA,13001000,NO REPORTADO,04/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-04,2023,11
CAUCA,CALDONO,19137000,NO REPORTADO,04/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-04,2023,11
CESAR,AGUACHICA,20011000,ARMA BLANCA / CORTOPUNZANTE,04/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-04,2023,11
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,05/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-05,2023,11
CAUCA,SILVIA,19743000,ARMA BLANCA / CORTOPUNZANTE,05/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-05,2023,11
HUILA,TIMANÁ,41807000,ARMA BLANCA / CORTOPUNZANTE,05/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-05,2023,11
ANTIOQUIA,BELLO,05088000,NO REPORTADO,06/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-06,2023,11
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,06/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-06,2023,11
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,06/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-06,2023,11
HUILA,ALTAMIRA,41026000,ARMA BLANCA / CORTOPUNZANTE,06/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-06,2023,11
TOLIMA,IBAGUÉ,73001000,ARMA BLANCA / CORTOPUNZANTE,06/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-06,2023,11
VALLE,ROLDANILLO,76622000,NO REPORTADO,06/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-06,2023,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,07/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-07,2023,11
CESAR,AGUACHICA,20011000,ARMA BLANCA / CORTOPUNZANTE,07/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-07,2023,11
VALLE,JAMUNDÍ,76364000,ARMA BLANCA / CORTOPUNZANTE,07/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-07,2023,11
ANTIOQUIA,BELLO,05088000,NO REPORTADO,08/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-08,2023,11
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,08/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-08,2023,11
CESAR,VALLEDUPAR,20001000,ARMA BLANCA / CORTOPUNZANTE,08/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-08,2023,11
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,08/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-08,2023,11
BOGOTA,BOGOTÁ D.C.,11001000,ARMA BLANCA / CORTOPUNZANTE,09/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2023-11-09,2023,11
CAUCA,SANTANDER DE QUILICHAO,19698000,ARMA BLANCA / CORTOPUNZANTE,09/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-09,2023,11
ATLÁNTICO,BARRANQUILLA,08001000,ARMA BLANCA / CORTOPUNZANTE,10/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-10,2023,11
CESAR,AGUACHICA,20011000,ARMA BLANCA / CORTOPUNZANTE,10/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-10,2023,11
ANTIOQUIA,BELLO,05088000,ARMA BLANCA / CORTOPUNZANTE,11/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-11,2023,11
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,11/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-11,2023,11
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,11/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-11,2023,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,11/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2023-11-11,2023,11
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,11/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-11,2023,11
CAQUETÁ,FLORENCIA,18001000,NO REPORTADO,12/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-12,2023,11
CESAR,VALLEDUPAR,20001000,ARMA BLANCA / CORTOPUNZANTE,12/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-12,2023,11
HUILA,SAN AGUSTÍN,41668000,NO REPORTADO,12/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-12,2023,11
META,ACACÍAS,50006000,ARMA BLANCA / CORTOPUNZANTE,12/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-12,2023,11
SANTANDER,BUCARAMANGA,68001000,NO REPORTADO,12/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-12,2023,11
VALLE,TULUÁ,76834000,ARMA BLANCA / CORTOPUNZANTE,12/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-12,2023,11
ANTIOQUIA,BELLO,05088000,NO REPORTADO,13/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2023-11-13,2023,11
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,13/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-13,2023,11
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,13/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-13,2023,11
CAUCA,VILLA RICA,19845000,NO REPORTADO,13/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-13,2023,11
CUNDINAMARCA,RICAURTE,25612000,ARMA BLANCA / CORTOPUNZANTE,13/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-13,2023,11
QUINDÍO,QUIMBAYA,63594000,ARMA BLANCA / CORTOPUNZANTE,13/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-13,2023,11
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,14/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-14,2023,11
GUAJIRA,MAICAO,44430000,NO REPORTADO,14/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-14,2023,11
GUAJIRA,SAN JUAN DEL CESAR,44650000,NO REPORTADO,14/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2023-11-14,2023,11
MAGDALENA,ZONA BANANERA,47980000,NO REPORTADO,14/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-14,2023,11
SANTANDER,BUCARAMANGA,68001000,ARMA BLANCA / CORTOPUNZANTE,14/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-14,2023,11
CASANARE,YOPAL,85001000,ARMA BLANCA / CORTOPUNZANTE,15/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-15,2023,11
GUAJIRA,MAICAO,44430000,NO REPORTADO,15/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-15,2023,11
VALLE,PALMIRA,76520000,ARMA BLANCA / CORTOPUNZANTE,15/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-15,2023,11
VALLE,RIOFRÍO,76616000,NO REPORTADO,15/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-15,2023,11
ANTIOQUIA,BELLO,05088000,NO REPORTADO,16/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-16,2023,11
ANTIOQUIA,MEDELLÍN,05001000,NO REPORTADO,16/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-16,2023,11
CAUCA,PUERTO TEJADA,19573000,ARMA BLANCA / CORTOPUNZANTE,16/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-16,2023,11
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,17/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-17,2023,11
BOGOTA,BOGOTÁ D.C.,11001000,NO REPORTADO,17/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-17,2023,11
CAUCA,PIENDAMÓ,19548000,NO REPORTADO,17/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-17,2023,11
CAUCA,POPAYÁN,19001000,NO REPORTADO,17/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-17,2023,11
HUILA,NEIVA,41001000,ARMA BLANCA / CORTOPUNZANTE,17/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-17,2023,11
MAGDALENA,SANTA MARTA,47001000,ARMA BLANCA / CORTOPUNZANTE,17/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-17,2023,11
VALLE,CALI,76001000,ARMA BLANCA / CORTOPUNZANTE,17/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-17,2023,11
ANTIOQUIA,SANTO DOMINGO,05690000,ARMA BLANCA / CORTOPUNZANTE,18/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-18,2023,11
ATLÁNTICO,SOLEDAD,08758000,ARMA BLANCA / CORTOPUNZANTE,18/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-18,2023,11
CAUCA,PATÍA,19532000,ARMA BLANCA / CORTOPUNZANTE,18/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-18,2023,11
CESAR,AGUACHICA,20011011,ARMA BLANCA / CORTOPUNZANTE,18/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-18,2023,11
GUAJIRA,MANAURE,44560000,NO REPORTADO,18/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-18,2023,11
META,VILLAVICENCIO,50001000,ARMA BLANCA / CORTOPUNZANTE,18/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,2,2023-11-18,2023,11
CASANARE,YOPAL,85001000,ARMA BLANCA / CORTOPUNZANTE,19/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO AUTOMOTORES,1,2023-11-19,2023,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,19/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-19,2023,11
HUILA,PITALITO,41551000,ARMA BLANCA / CORTOPUNZANTE,19/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-19,2023,11
HUILA,YAGUARÁ,41885000,ARMA BLANCA / CORTOPUNZANTE,19/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-19,2023,11
SANTANDER,BARRANCABERMEJA,68081000,ARMA BLANCA / CORTOPUNZANTE,19/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-19,2023,11
TOLIMA,ESPINAL,73268000,ARMA BLANCA / CORTOPUNZANTE,19/11/2023,FEMENINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-19,2023,11
ANTIOQUIA,MEDELLÍN,05001000,ARMA BLANCA / CORTOPUNZANTE,20/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-20,2023,11
CAUCA,POPAYÁN,19001000,ARMA BLANCA / CORTOPUNZANTE,20/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-20,2023,11
GUAJIRA,MAICAO,44430000,NO REPORTADO,20/11/2023,MASCULINO,ADULTOS,ARTÍCULO 239. HURTO MOTOCICLETAS,1,2023-11-20,2023,11
